timestamp,container,cpu_perc,mem_mib
1769547721.6554396,dave,0.89,26.64
1769547721.6554396,orchestrator,0.00,17.37
1769547724.7375207,alice,2.20,26.98
1769547724.7375207,bob,0.86,26.88
1769547724.7375207,carol,2.16,26.97
1769547724.7375207,dave,0.89,26.68
1769547724.7375207,orchestrator,0.00,17.37
1769547727.8123126,alice,2.46,26.99
1769547727.8123126,bob,1.02,27.12
1769547727.8123126,carol,2.44,26.98
1769547727.8123126,dave,0.95,26.66
1769547727.8123126,orchestrator,0.00,17.37
1769547730.8962097,alice,3.56,27.27
1769547730.8962097,bob,0.95,26.89
1769547730.8962097,carol,2.27,26.99
1769547730.8962097,dave,0.90,26.91
1769547730.8962097,orchestrator,0.40,17.37
1769547733.9771144,alice,2.26,27.02
1769547733.9771144,bob,0.95,27.15
1769547733.9771144,carol,2.34,26.99
1769547733.9771144,dave,0.98,26.66
1769547733.9771144,orchestrator,0.24,17.37
1769547737.0562117,alice,2.41,27.03
1769547737.0562117,bob,0.99,26.91
1769547737.0562117,carol,2.45,27.02
1769547737.0562117,dave,1.02,26.66
1769547737.0562117,orchestrator,0.02,17.37
1769547740.1358557,alice,2.35,27.04
1769547740.1358557,bob,0.90,27.16
1769547740.1358557,carol,2.36,27.03
1769547740.1358557,dave,0.91,26.91
1769547740.1358557,orchestrator,0.00,17.37
1769547743.214491,alice,2.37,27.05
1769547743.214491,bob,0.98,26.91
1769547743.214491,carol,2.35,27.04
1769547743.214491,dave,1.00,26.69
1769547743.214491,orchestrator,0.00,17.37
1769547746.2966602,alice,3.72,27.29
1769547746.2966602,bob,2.26,27.17
1769547746.2966602,carol,2.27,27.04
1769547746.2966602,dave,0.93,26.66
1769547746.2966602,orchestrator,0.67,17.93
1769547749.3740559,alice,2.28,27.07
1769547749.3740559,bob,1.16,27.16
1769547749.3740559,carol,2.29,27.05
1769547749.3740559,dave,0.91,26.67
1769547749.3740559,orchestrator,0.30,17.37
1769547752.453755,alice,2.30,27.34
1769547752.453755,bob,1.08,27.16
1769547752.453755,carol,3.79,27.34
1769547752.453755,dave,1.32,26.67
1769547752.453755,orchestrator,0.00,17.37
1769547755.5317595,alice,2.23,27.09
1769547755.5317595,bob,0.93,26.92
1769547755.5317595,carol,2.33,27.1
1769547755.5317595,dave,0.93,26.67
1769547755.5317595,orchestrator,0.00,17.37
1769547758.6081014,alice,2.21,27.09
1769547758.6081014,bob,0.87,27.41
1769547758.6081014,carol,2.15,27.11
1769547758.6081014,dave,0.89,26.67
1769547758.6081014,orchestrator,0.00,17.37
1769547761.6839101,alice,2.27,27.1
1769547761.6839101,bob,0.88,26.92
1769547761.6839101,carol,2.20,27.11
1769547761.6839101,dave,0.89,26.68
1769547761.6839101,orchestrator,0.00,17.37
1769547764.7618332,alice,4.28,27.11
1769547764.7618332,bob,2.22,26.92
1769547764.7618332,carol,2.40,27.11
1769547764.7618332,dave,0.94,26.68
1769547764.7618332,orchestrator,2.02,17.37
1769547767.8401682,alice,2.39,27.38
1769547767.8401682,bob,0.97,26.93
1769547767.8401682,carol,4.33,27.31
1769547767.8401682,dave,2.28,26.69
1769547767.8401682,orchestrator,0.49,17.37
1769547770.919283,alice,2.35,27.13
1769547770.919283,bob,0.94,26.95
1769547770.919283,carol,2.92,27.13
1769547770.919283,dave,1.20,26.69
1769547770.919283,orchestrator,0.32,17.38
1769547774.0063117,alice,2.21,27.14
1769547774.0063117,bob,0.88,27.18
1769547774.0063117,carol,2.36,27.14
1769547774.0063117,dave,0.86,26.69
1769547774.0063117,orchestrator,0.00,17.38
1769547777.0826423,alice,2.23,27.15
1769547777.0826423,bob,0.87,26.93
1769547777.0826423,carol,2.19,27.15
1769547777.0826423,dave,0.86,26.94
1769547777.0826423,orchestrator,0.00,17.38
1769547780.1603875,alice,2.28,27.16
1769547780.1603875,bob,0.90,27.18
1769547780.1603875,carol,2.21,27.15
1769547780.1603875,dave,0.90,26.7
1769547780.1603875,orchestrator,0.00,17.38
1769547783.2374809,alice,2.93,27.39
1769547783.2374809,bob,1.68,27.67
1769547783.2374809,carol,2.31,27.16
1769547783.2374809,dave,0.89,26.7
1769547783.2374809,orchestrator,2.23,17.64
1769547786.317724,alice,2.35,27.45
1769547786.317724,bob,0.96,26.93
1769547786.317724,carol,4.38,27.58
1769547786.317724,dave,2.27,26.71
1769547786.317724,orchestrator,0.41,17.38
1769547789.395057,alice,2.34,27.21
1769547789.395057,bob,0.92,26.96
1769547789.395057,carol,2.26,27.44
1769547789.395057,dave,1.14,26.7
1769547789.395057,orchestrator,0.44,17.38
1769547792.4753764,alice,2.45,27.27
1769547792.4753764,bob,0.84,26.93
1769547792.4753764,carol,2.41,27.18
1769547792.4753764,dave,1.03,26.71
1769547792.4753764,orchestrator,0.00,17.38
1769547795.555072,alice,2.24,27.21
1769547795.555072,bob,0.88,26.96
1769547795.555072,carol,2.22,27.19
1769547795.555072,dave,0.89,26.72
1769547795.555072,orchestrator,0.00,17.38
1769547798.6329846,alice,2.23,27.22
1769547798.6329846,bob,0.84,26.96
1769547798.6329846,carol,2.21,27.45
1769547798.6329846,dave,0.85,26.72
1769547798.6329846,orchestrator,0.00,17.38
1769547801.710132,alice,2.33,27.23
1769547801.710132,bob,0.90,27.21
1769547801.710132,carol,2.38,27.21
1769547801.710132,dave,0.97,27.21
1769547801.710132,orchestrator,2.27,17.63
1769547804.7914371,alice,2.30,27.5
1769547804.7914371,bob,0.85,26.96
1769547804.7914371,carol,4.25,27.68
1769547804.7914371,dave,0.89,26.96
1769547804.7914371,orchestrator,0.00,17.38
1769547807.867872,alice,2.24,27.26
1769547807.867872,bob,0.88,26.96
1769547807.867872,carol,2.24,27.49
1769547807.867872,dave,0.84,26.97
1769547807.867872,orchestrator,0.11,17.38
1769547810.947506,alice,2.33,27.26
1769547810.947506,bob,0.90,26.96
1769547810.947506,carol,2.31,27.24
1769547810.947506,dave,0.94,26.73
1769547810.947506,orchestrator,0.00,17.38
1769547814.0255098,alice,2.30,27.27
1769547814.0255098,bob,0.90,27.18
1769547814.0255098,carol,2.32,27.24
1769547814.0255098,dave,0.88,26.99
1769547814.0255098,orchestrator,0.00,17.38
1769547817.1177144,alice,2.35,27.27
1769547817.1177144,bob,0.95,27.43
1769547817.1177144,carol,2.39,27.25
1769547817.1177144,dave,0.96,26.73
1769547817.1177144,orchestrator,0.00,17.38
1769547820.1966655,alice,3.62,28.11
1769547820.1966655,bob,1.16,27.5
1769547820.1966655,carol,2.31,27.25
1769547820.1966655,dave,0.93,26.73
1769547820.1966655,orchestrator,0.00,17.38
1769547823.2795706,alice,2.47,27.3
1769547823.2795706,bob,0.95,27.22
1769547823.2795706,carol,2.49,27.28
1769547823.2795706,dave,1.02,26.76
1769547823.2795706,orchestrator,1.88,17.39
1769547826.3607583,alice,2.32,27.31
1769547826.3607583,bob,0.95,26.98
1769547826.3607583,carol,2.33,27.55
1769547826.3607583,dave,0.90,27.01
1769547826.3607583,orchestrator,0.02,17.38
1769547829.438698,alice,2.37,27.32
1769547829.438698,bob,0.98,27.46
1769547829.438698,carol,2.40,27.31
1769547829.438698,dave,0.98,26.75
1769547829.438698,orchestrator,0.00,17.38
1769547832.5199034,alice,2.53,27.32
1769547832.5199034,bob,1.05,27.22
1769547832.5199034,carol,2.36,27.31
1769547832.5199034,dave,1.01,26.85
1769547832.5199034,orchestrator,0.00,17.38
1769547835.6049943,alice,2.82,27.58
1769547835.6049943,bob,1.01,26.98
1769547835.6049943,carol,2.37,27.31
1769547835.6049943,dave,0.98,26.74
1769547835.6049943,orchestrator,0.00,17.38
1769547838.682614,alice,3.59,27.35
1769547838.682614,bob,1.21,26.98
1769547838.682614,carol,2.31,27.32
1769547838.682614,dave,0.92,26.74
1769547838.682614,orchestrator,0.00,17.38
1769547841.7620153,alice,2.38,27.6
1769547841.7620153,bob,0.99,27
1769547841.7620153,carol,3.94,27.33
1769547841.7620153,dave,1.25,27
1769547841.7620153,orchestrator,0.00,17.38
1769547844.8502293,alice,2.21,27.36
1769547844.8502293,bob,0.91,27
1769547844.8502293,carol,2.15,27.34
1769547844.8502293,dave,0.89,27
1769547844.8502293,orchestrator,0.00,17.38
1769547847.930315,alice,2.18,27.37
1769547847.930315,bob,0.87,27.25
1769547847.930315,carol,2.27,27.35
1769547847.930315,dave,0.88,26.76
1769547847.930315,orchestrator,0.00,17.38
1769547851.008062,alice,2.21,27.38
1769547851.008062,bob,0.87,27.25
1769547851.008062,carol,2.20,27.36
1769547851.008062,dave,0.90,26.76
1769547851.008062,orchestrator,0.00,17.38
1769547854.0846918,alice,4.24,27.39
1769547854.0846918,bob,2.26,27
1769547854.0846918,carol,2.17,27.36
1769547854.0846918,dave,0.94,26.78
1769547854.0846918,orchestrator,1.09,17.89
1769547857.1611073,alice,3.64,27.41
1769547857.1611073,bob,1.13,27.01
1769547857.1611073,carol,3.64,28.08
1769547857.1611073,dave,0.89,26.76
1769547857.1611073,orchestrator,0.69,17.41
1769547860.239482,alice,2.26,27.43
1769547860.239482,bob,0.87,27
1769547860.239482,carol,3.59,27.66
1769547860.239482,dave,1.15,26.77
1769547860.239482,orchestrator,0.00,17.38
1769547863.3180087,alice,2.16,27.43
1769547863.3180087,bob,0.84,27.04
1769547863.3180087,carol,2.12,27.4
1769547863.3180087,dave,0.85,26.78
1769547863.3180087,orchestrator,0.00,17.38
1769547866.3956916,alice,2.26,27.43
1769547866.3956916,bob,0.88,27
1769547866.3956916,carol,2.19,27.41
1769547866.3956916,dave,0.87,27.01
1769547866.3956916,orchestrator,0.00,17.38
1769547869.4713457,alice,2.19,27.44
1769547869.4713457,bob,0.89,27.05
1769547869.4713457,carol,2.19,27.42
1769547869.4713457,dave,0.85,26.77
1769547869.4713457,orchestrator,0.00,17.38
1769547872.545525,alice,3.05,27.46
1769547872.545525,bob,1.95,27.12
1769547872.545525,carol,2.47,27.43
1769547872.545525,dave,1.05,27.04
1769547872.545525,orchestrator,2.36,17.4
1769547875.622183,alice,2.27,27.48
1769547875.622183,bob,0.89,27.02
1769547875.622183,carol,4.16,27.86
1769547875.622183,dave,2.17,26.79
1769547875.622183,orchestrator,0.42,17.38
1769547878.698632,alice,2.22,27.47
1769547878.698632,bob,0.89,27.25
1769547878.698632,carol,2.28,27.46
1769547878.698632,dave,0.89,26.79
1769547878.698632,orchestrator,0.02,17.38
1769547881.777938,alice,2.21,27.48
1769547881.777938,bob,0.86,27.25
1769547881.777938,carol,2.23,27.46
1769547881.777938,dave,0.83,27.04
1769547881.777938,orchestrator,0.00,17.38
1769547884.8555567,alice,2.14,27.48
1769547884.8555567,bob,0.85,27.02
1769547884.8555567,carol,2.14,27.46
1769547884.8555567,dave,0.88,26.79
1769547884.8555567,orchestrator,0.00,17.38
1769547887.9347532,alice,2.18,27.49
1769547887.9347532,bob,0.86,27.28
1769547887.9347532,carol,2.15,27.47
1769547887.9347532,dave,0.85,27.04
1769547887.9347532,orchestrator,0.00,17.38
1769547891.0107162,alice,4.25,27.72
1769547891.0107162,bob,2.28,27.02
1769547891.0107162,carol,2.25,27.48
1769547891.0107162,dave,0.94,26.79
1769547891.0107162,orchestrator,0.00,17.38
1769547894.0890536,alice,2.27,27.52
1769547894.0890536,bob,0.89,27.27
1769547894.0890536,carol,2.92,27.9
1769547894.0890536,dave,0.90,27.04
1769547894.0890536,orchestrator,1.47,17.41
1769547897.16625,alice,2.31,27.53
1769547897.16625,bob,0.93,27.29
1769547897.16625,carol,2.29,27.52
1769547897.16625,dave,0.89,26.8
1769547897.16625,orchestrator,0.43,17.39
1769547900.2427123,alice,2.21,27.53
1769547900.2427123,bob,0.88,27.51
1769547900.2427123,carol,2.17,27.52
1769547900.2427123,dave,0.87,27.04
1769547900.2427123,orchestrator,0.00,17.39
1769547903.317458,alice,2.24,27.55
1769547903.317458,bob,0.91,27.27
1769547903.317458,carol,2.23,27.52
1769547903.317458,dave,0.87,26.83
1769547903.317458,orchestrator,0.00,17.39
1769547906.3934436,alice,2.24,27.79
1769547906.3934436,bob,0.88,27.04
1769547906.3934436,carol,2.26,27.53
1769547906.3934436,dave,0.90,26.81
1769547906.3934436,orchestrator,0.00,17.39
1769547909.470243,alice,2.22,27.81
1769547909.470243,bob,0.90,27.05
1769547909.470243,carol,2.18,27.78
1769547909.470243,dave,0.90,26.81
1769547909.470243,orchestrator,0.29,17.39
1769547912.549178,alice,0.51,26.21
1769547912.549178,bob,0.73,27.29
1769547912.549178,carol,0.51,26.18
1769547912.549178,dave,0.20,26.8
1769547912.549178,orchestrator,0.00,17.39
1769547915.6273766,alice,0.01,26.2
1769547915.6273766,bob,0.01,27.03
1769547915.6273766,carol,0.01,26.2
1769547915.6273766,dave,0.01,26.81
1769547915.6273766,orchestrator,0.02,17.39
1769547918.7061782,alice,99.38,39.79
1769547918.7061782,bob,0.01,27.03
1769547918.7061782,carol,99.79,39.45
1769547918.7061782,dave,0.01,26.81
1769547918.7061782,orchestrator,0.00,17.39
1769547921.7888079,alice,0.01,41.25
1769547921.7888079,bob,0.11,27.42
1769547921.7888079,carol,2.07,41.95
1769547921.7888079,dave,0.03,26.75
1769547921.7888079,orchestrator,0.00,17.39
1769547924.8658543,alice,0.24,42.85
1769547924.8658543,bob,0.83,27.42
1769547924.8658543,carol,0.21,42.48
1769547924.8658543,dave,0.82,26.9
1769547924.8658543,orchestrator,1.36,17.47
1769547927.9358912,alice,0.22,42.72
1769547927.9358912,bob,0.76,27.43
1769547927.9358912,carol,0.15,42.76
1769547927.9358912,dave,0.53,27.15
1769547927.9358912,orchestrator,0.39,17.4
1769547931.0123045,alice,0.25,42.81
1769547931.0123045,bob,0.76,27.3
1769547931.0123045,carol,0.96,43.43
1769547931.0123045,dave,0.59,26.9
1769547931.0123045,orchestrator,0.00,17.64
1769547934.0911205,alice,0.01,41.27
1769547934.0911205,bob,0.01,27.06
1769547934.0911205,carol,0.01,41.03
1769547934.0911205,dave,0.01,26.75
1769547934.0911205,orchestrator,0.00,17.4
1769547937.1729007,alice,0.01,41.27
1769547937.1729007,bob,0.01,27.06
1769547937.1729007,carol,0.01,41.03
1769547937.1729007,dave,0.01,26.75
1769547937.1729007,orchestrator,0.00,17.4
1769547940.2504976,alice,0.01,41.27
1769547940.2504976,bob,0.01,27.06
1769547940.2504976,carol,0.01,41.03
1769547940.2504976,dave,0.01,26.75
1769547940.2504976,orchestrator,0.00,17.4
1769547943.327044,alice,1.31,41.51
1769547943.327044,bob,2.35,26.45
1769547943.327044,carol,0.01,41.03
1769547943.327044,dave,4.23,26.75
1769547943.327044,orchestrator,2.14,17.71
1769547946.4037344,alice,1.58,43.11
1769547946.4037344,bob,1.20,27.64
1769547946.4037344,carol,0.26,42.6
1769547946.4037344,dave,1.12,27.15
1769547946.4037344,orchestrator,0.00,17.4
1769547949.4847863,alice,0.20,43.02
1769547949.4847863,bob,0.94,27.5
1769547949.4847863,carol,1.67,42.73
1769547949.4847863,dave,1.47,27.14
1769547949.4847863,orchestrator,0.00,17.4
1769547952.5662007,alice,0.35,42.93
1769547952.5662007,bob,1.04,27.61
1769547952.5662007,carol,0.38,42.65
1769547952.5662007,dave,1.30,27.13
1769547952.5662007,orchestrator,0.00,17.4
1769547955.643939,alice,0.07,42.8
1769547955.643939,bob,0.64,27.65
1769547955.643939,carol,0.18,42.61
1769547955.643939,dave,0.99,27.15
1769547955.643939,orchestrator,0.00,17.4
1769547958.7200909,alice,0.23,43.02
1769547958.7200909,bob,0.93,27.23
1769547958.7200909,carol,0.25,42.67
1769547958.7200909,dave,1.20,27.36
1769547958.7200909,orchestrator,0.00,17.4
1769547961.795742,alice,0.30,42.79
1769547961.795742,bob,2.43,27.47
1769547961.795742,carol,0.18,42.52
1769547961.795742,dave,0.81,26.9
1769547961.795742,orchestrator,2.26,17.4
1769547964.8734715,alice,0.19,43.03
1769547964.8734715,bob,0.86,27.63
1769547964.8734715,carol,1.77,42.62
1769547964.8734715,dave,2.06,27.26
1769547964.8734715,orchestrator,1.87,17.41
1769547967.9534626,alice,0.15,42.96
1769547967.9534626,bob,0.85,27.48
1769547967.9534626,carol,0.60,42.98
1769547967.9534626,dave,0.98,27.14
1769547967.9534626,orchestrator,0.25,17.41
1769547971.0242724,alice,0.16,43.04
1769547971.0242724,bob,0.76,27.23
1769547971.0242724,carol,0.17,42.68
1769547971.0242724,dave,0.77,26.99
1769547971.0242724,orchestrator,0.00,17.41
1769547974.1008296,alice,0.23,43.05
1769547974.1008296,bob,1.10,27.5
1769547974.1008296,carol,0.18,42.88
1769547974.1008296,dave,0.70,27
1769547974.1008296,orchestrator,0.00,17.41
1769547977.1773288,alice,0.24,42.81
1769547977.1773288,bob,0.99,27.66
1769547977.1773288,carol,0.15,42.86
1769547977.1773288,dave,0.83,27.39
1769547977.1773288,orchestrator,0.00,17.41
1769547980.2539277,alice,0.85,43.14
1769547980.2539277,bob,2.43,27.42
1769547980.2539277,carol,0.26,42.88
1769547980.2539277,dave,0.89,27.11
1769547980.2539277,orchestrator,0.24,17.41
1769547983.3321972,alice,0.14,43.11
1769547983.3321972,bob,0.79,27.26
1769547983.3321972,carol,2.07,42.69
1769547983.3321972,dave,2.02,27.27
1769547983.3321972,orchestrator,0.30,17.41
1769547986.4116366,alice,0.33,43.21
1769547986.4116366,bob,1.13,27.25
1769547986.4116366,carol,1.54,43.38
1769547986.4116366,dave,0.42,26.91
1769547986.4116366,orchestrator,0.02,17.41
1769547989.4903197,alice,0.24,43.04
1769547989.4903197,bob,0.87,27.52
1769547989.4903197,carol,0.22,42.9
1769547989.4903197,dave,0.92,27.18
1769547989.4903197,orchestrator,0.00,17.41
1769547992.5693195,alice,0.26,43.09
1769547992.5693195,bob,0.79,27.49
1769547992.5693195,carol,0.34,42.84
1769547992.5693195,dave,1.07,27.17
1769547992.5693195,orchestrator,0.00,17.41
1769547995.6483462,alice,0.10,43.09
1769547995.6483462,bob,0.49,27.25
1769547995.6483462,carol,0.15,42.65
1769547995.6483462,dave,1.01,26.92
1769547995.6483462,orchestrator,0.00,17.41
1769547998.7247112,alice,0.16,43.16
1769547998.7247112,bob,1.01,27.27
1769547998.7247112,carol,0.17,42.82
1769547998.7247112,dave,0.76,27.17
1769547998.7247112,orchestrator,2.06,17.42
1769548001.808189,alice,0.22,43.16
1769548001.808189,bob,1.14,27.27
1769548001.808189,carol,2.11,43.69
1769548001.808189,dave,1.06,27.17
1769548001.808189,orchestrator,0.09,17.42
1769548004.884544,alice,0.18,43.15
1769548004.884544,bob,0.82,27.29
1769548004.884544,carol,0.67,42.88
1769548004.884544,dave,0.50,26.93
1769548004.884544,orchestrator,0.03,17.42
1769548007.9606562,alice,0.14,43.15
1769548007.9606562,bob,0.77,27.3
1769548007.9606562,carol,0.18,42.81
1769548007.9606562,dave,0.83,26.94
1769548007.9606562,orchestrator,0.00,17.42
1769548011.0393221,alice,0.21,43.22
1769548011.0393221,bob,0.73,27.51
1769548011.0393221,carol,0.15,42.94
1769548011.0393221,dave,0.79,27.18
1769548011.0393221,orchestrator,0.00,17.42
1769548014.1166863,alice,0.15,43.01
1769548014.1166863,bob,0.90,27.27
1769548014.1166863,carol,0.14,42.9
1769548014.1166863,dave,0.69,27.05
1769548014.1166863,orchestrator,0.00,17.42
1769548017.193235,alice,0.13,43.1
1769548017.193235,bob,0.89,27.52
1769548017.193235,carol,0.15,42.89
1769548017.193235,dave,0.75,27.2
1769548017.193235,orchestrator,0.23,17.42
1769548020.2730484,alice,0.29,43.05
1769548020.2730484,bob,1.05,27.31
1769548020.2730484,carol,0.19,43.3
1769548020.2730484,dave,0.97,27.44
1769548020.2730484,orchestrator,0.00,17.42
1769548023.3514702,alice,0.11,43.15
1769548023.3514702,bob,0.60,27.26
1769548023.3514702,carol,0.24,42.75
1769548023.3514702,dave,1.00,27.22
1769548023.3514702,orchestrator,0.02,17.42
1769548026.4304483,alice,0.14,43.14
1769548026.4304483,bob,0.91,27.51
1769548026.4304483,carol,0.27,42.95
1769548026.4304483,dave,1.07,26.95
1769548026.4304483,orchestrator,0.00,17.42
1769548029.5058753,alice,0.17,43.06
1769548029.5058753,bob,0.81,27.53
1769548029.5058753,carol,0.10,43.15
1769548029.5058753,dave,0.58,26.96
1769548029.5058753,orchestrator,0.00,17.42
1769548032.5823886,alice,0.16,43.35
1769548032.5823886,bob,0.79,27.27
1769548032.5823886,carol,0.23,42.95
1769548032.5823886,dave,0.59,27.21
1769548032.5823886,orchestrator,0.00,17.42
1769548035.6587174,alice,1.47,43.3
1769548035.6587174,bob,1.02,27.52
1769548035.6587174,carol,0.14,42.84
1769548035.6587174,dave,0.64,27.2
1769548035.6587174,orchestrator,0.40,17.42
1769548038.7365818,alice,0.14,43.24
1769548038.7365818,bob,0.61,27.27
1769548038.7365818,carol,0.20,42.95
1769548038.7365818,dave,1.22,27.12
1769548038.7365818,orchestrator,0.30,17.42
1769548041.8169243,alice,0.23,43.12
1769548041.8169243,bob,1.16,27.54
1769548041.8169243,carol,0.17,42.87
1769548041.8169243,dave,0.86,26.97
1769548041.8169243,orchestrator,0.00,17.42
1769548044.899148,alice,0.24,43.12
1769548044.899148,bob,0.93,27.39
1769548044.899148,carol,0.21,42.84
1769548044.899148,dave,0.96,26.98
1769548044.899148,orchestrator,0.00,17.42
1769548047.976891,alice,0.21,43.19
1769548047.976891,bob,1.26,27.68
1769548047.976891,carol,0.17,43.01
1769548047.976891,dave,0.87,27.15
1769548047.976891,orchestrator,0.00,17.42
1769548051.054563,alice,2.21,43.38
1769548051.054563,bob,2.24,27.57
1769548051.054563,carol,0.21,43.05
1769548051.054563,dave,1.01,27.21
1769548051.054563,orchestrator,1.23,17.51
1769548054.130514,alice,0.28,43.29
1769548054.130514,bob,1.16,27.54
1769548054.130514,carol,0.79,43.29
1769548054.130514,dave,1.01,27.22
1769548054.130514,orchestrator,0.28,17.43
1769548057.2075875,alice,0.17,43.45
1769548057.2075875,bob,0.91,27.56
1769548057.2075875,carol,1.50,43.56
1769548057.2075875,dave,1.07,27.01
1769548057.2075875,orchestrator,0.00,17.43
1769548060.2858713,alice,0.20,43.19
1769548060.2858713,bob,0.91,27.77
1769548060.2858713,carol,0.14,43.12
1769548060.2858713,dave,0.76,26.96
1769548060.2858713,orchestrator,0.00,17.42
1769548063.362466,alice,0.16,43.34
